EU38|skirt/halfCircle/mini|piece1:Waistband,marking,0,move,0.0000,40.0000
EU38|skirt/halfCircle/mini|piece1:Waistband,marking,1,line,387.0000,40.0000
EU38|skirt/halfCircle/midi|fabric,2.1000
EU38|skirt/halfCircle/midi|piece0:Skirt Panel (quarter circle),outline,0,move,227.2733,0.0000
EU38|skirt/halfCircle/midi|piece0:Skirt Panel (quarter circle),outline,1,curve,0.0000,227.2733,227.2733,125.5230,125.5230,227.2733
EU38|skirt/halfCircle/midi|piece0:Skirt Panel (quarter circle),outline,2,line,0.0000,877.2733
EU38|skirt/halfCircle/midi|piece0:Skirt Panel (quarter circle),outline,3,curve,877.2733,0.0000,484.5180,877.2733,877.2733,484.5180
EU38|skirt/halfCircle/midi|piece0:Skirt Panel (quarter circle),outline,4,close
EU38|skirt/halfCircle/midi|piece1:Waistband,outline,0,move,0.0000,0.0000
EU38|skirt/halfCircle/midi|piece1:Waistband,outline,1,line,387.0000,0.0000
EU38|skirt/halfCircle/midi|piece1:Waistband,outline,2,line,387.0000,80.0000
EU38|skirt/halfCircle/midi|piece1:Waistband,outline,3,line,0.0000,80.0000
EU38|skirt/halfCircle/midi|piece1:Waistband,outline,4,close
EU38|skirt/halfCircle/midi|piece1:Waistband,marking,0,move,0.0000,40.0000
EU38|skirt/halfCircle/midi|piece1:Waistband,marking,1,line,387.0000,40.0000
EU38|skirt/halfCircle/maxi|fabric,2.6000
EU38|skirt/halfCircle/maxi|piece0:Skirt Panel (quarter circle),outline,0,move,227.2733,0.0000
EU38|skirt/halfCircle/maxi|piece0:Skirt Panel (quarter circle),outline,1,curve,0.0000,227.2733,227.2733,125.5230,125.5230,227.2733
EU38|skirt/halfCircle/maxi|piece0:Skirt Panel (quarter circle),outline,2,line,0.0000,1127.2733
EU38|skirt/halfCircle/maxi|piece0:Skirt Panel (quarter circle),outline,3,curve,1127.2733,0.0000,622.5930,1127.2733,1127.2733,622.5930
EU38|skirt/halfCircle/maxi|piece0:Skirt Panel (quarter circle),outline,4,close
EU38|skirt/halfCircle/maxi|piece1:Waistband,outline,0,move,0.0000,0.0000
EU38|skirt/halfCircle/maxi|piece1:Waistband,outline,1,line,387.0000,0.0000
EU38|skirt/halfCircle/maxi|piece1:Waistband,outline,2,line,387.0000,80.0000
EU38|skirt/halfCircle/maxi|piece1:Waistband,outline,3,line,0.0000,80.0000
EU38|skirt/halfCircle/maxi|piece1:Waistband,outline,4,close
EU38|skirt/halfCircle/maxi|piece1:Waistband,marking,0,move,0.0000,40.0000
EU38|skirt/halfCircle/maxi|piece1:Waistband,marking,1,line,387.0000,40.0000
EU38|dress/crew/aLine/none.short|fabric,1.5000
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,0,move,0.0000,74.5000
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,1,curve,59.5000,0.0000,32.7250,74.5000,53.5500,26.0750
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,2,line,164.0800,45.8893
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,3,curve,244.2000,225.0000,245.0965,81.4390,164.9867,185.5956
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,4,line,241.2000,397.0000
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,5,curve,0.0000,445.0000,144.7200,423.4000,60.3000,445.0000
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,6,curve,0.0000,74.5000,0.0000,296.8000,0.0000,185.6500
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,outline,7,close
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,marking,0,move,67.8750,438.0254
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,marking,1,line,80.4000,260.0037
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,marking,2,line,92.9250,434.0037
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,marking,3,move,148.2750,421.8410
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,marking,4,line,160.8000,272.9575
EU38|dress/crew/aLine/none.short|piece0:Bodice Front,marking,5,line,173.3250,415.6375
EU38|dress/crew/aLine/none.short|piece1:Bodice Back,outline,0,move,0.0000,21.0000
EU38|dress/crew/aLine/none.short|piece1:Bodice Back,outline,1,curve,68.9500,0.0000,37.9225,21.0000,62.0550,7.3500
EU38|dress/crew/aLine/none.short|piece1:Bodice Back,outline,2,line,172.0475,49.4005
EU38|dress/crew/aLine/none.short|piece1:Bodice Back,outline,3,curve,224.7750,225.0000,230.9950,77.6460,172.0475,186.3681
EU38|dress/crew/aLine/none.short|piece1:Bodice Back,outline,4,line,224.7750,397.0271
EU38|dress/crew/aLine/none.short|piece1:Bodice Back,outline,5,curve,8.4656,405.0000,138.2512,401.4122,62.5430,405.0000
